Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;MPN;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email when the quantity is under this level;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories  (x,y,z...)
26;1;RON USTERKA;Dla dzieci;13.00;5;6.5;0;null;null;null;null;event-26;null;null;Barlinecki Ośrodek Kultury;0000000000026;00000000026;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Barlinecki Ośrodek Kultury<br/><b>Miasto</b>: Barlinek<br/><b>Lokacja</b>: Kino "Panorama"<br/><b>Czas</b>: 21.11.2021 , g. 16:00 (niedziela)";"„Ron usterka” wytwórni 20th Century Studios i Locksmith Animation to historia Barneya, społecznie wycofanego gimnazjalisty i Rona, jego nowego, chodzącego i mówiącego robota, który ma być jego „Najlepszym przyjacielem z pudełka”. Przezabawne awarie Rona, rozgrywające się na tle ery mediów społecznościowych, wprowadzają ich w pełną akcji podróż, w której chłopiec i robot odkryją prawdziwą przyjaźń.";dla_dzieci;RON USTERKA;null;null;26;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/1052/o/ron-usterka.jpg;RON USTERKA;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
27;1;JAK ROZMAWIAĆ Z PSEM;Dla dzieci;16.00;5;8;0;null;null;null;null;event-27;null;null;Centrum Kultury Promocji i Turystyki w Poniatowej;0000000000027;00000000027;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Centrum Kultury Promocji i Turystyki w Poniatowej<br/><b>Miasto</b>: Poniatowa<br/><b>Lokacja</b>: Kino Teatr Czyn w Poniatowej<br/><b>Czas</b>: 21.11.2021 , g. 16:00 (niedziela)";"Oliver ma 12 lat i jest technologicznym geniuszem. Jego najlepszym przyjacielem jest pies o imieniu Henry. Niestety chłopiec nigdy nie wie co kołacze się po głowie zwierzaka, gdy ten do niego szczeka. To się jednak zmieni! Pewnego dnia Oliver przeprowadza tajemniczy eksperyment, w wyniku którego między czworonogiem a jego właścicielem nawiązuje się telepatyczna więź. Od tej pory chłopiec słyszy myśli własnego psa, dzięki czemu mogą ze sobą normalnie rozmawiać. Szybko się okazuje, że ta dwójka ma ze sobą mnóstwo wspólnego, a na pierwszym miejscu jest miłość do naleśników! Za rogiem czyha jednak niebezpieczeństwo – na trop chłopca i jego psa wpadają podejrzani ludzie, którym bardzo zależy na poznaniu tajników telepatycznego eksperymentu. Oliver i Henry ruszają do akcji! Zaczyna się przygoda pełna humoru, zwrotów akcji i wielkiej przyjaźni. (źródło: www.filmweb.pl // www.youtube.pl)";dla_dzieci;JAK ROZMAWIAĆ Z PSEM;null;null;27;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/1220/o/jak-rozmawaic.jpg;JAK ROZMAWIAĆ Z PSEM;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
28;1;Wilk na 100;Dla dzieci;13.00;5;6.5;0;null;null;null;null;event-28;null;null;Biblioteka i Kino Miasta i Gminy Buk;0000000000028;00000000028;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Biblioteka i Kino Miasta i Gminy Buk<br/><b>Miasto</b>: Buk<br/><b>Lokacja</b>: Kino Wielkopolanin<br/><b>Czas</b>: 21.11.2021 , g. 16:00 (niedziela)";"Poznajcie włochatą watahę wilkołaków i kandydata na ich nowego przywódcę, którego niecodzienny wygląd niezbyt pasuje do wilczego kanonu.";dla_dzieci;Wilk na 100%;null;null;28;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/596/o/wilk-na-100-wilk-na-100-plakat.jpg;Wilk na 100;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
29;1;Pszczółka Maja: Mały wielki skarb;Dla dzieci;16.00;5;8;0;null;null;null;null;event-29;null;null;Kino Echo;0000000000029;00000000029;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Kino Echo<br/><b>Miasto</b>: Jarocin<br/><b>Lokacja</b>: Kino Echo imienia Piotra Łazarkiewicza<br/><b>Czas</b>: 21.11.2021 , g. 16:00 (niedziela)";"Wiosna nie zdążyła się jeszcze na dobre rozpocząć, a Maja i Gucio już wyruszają z ula w poszukiwaniu przygody. Napotkany na łące tajemniczy wędrowiec powierza im opiekę nad magiczną złotą pestką, którą mają dostarczyć do pałacu na Sekretnym Wzgórzu. W tak niebezpieczną misję najlepiej zabrać zaufanych kompanów. Maja i Gucio proszą więc o pomoc nieustraszonych mrówczych wojowników Zenka i Gienka. Dzielna drużyna rusza w drogę, nie mając pojęcia, że ich tropem podąża cały wachlarz typów spod ciemnej gwiazdy: chciwi łowcy nagród, tajni wysłannicy obcych łąk i zwykłe skrzydlate opryszki. Na dodatek wkrótce okaże się, że pestka tak naprawdę jest jajkiem, z którego wykluje się mała sympatyczna, ale nieco nieogarnięta mrówka";dla_dzieci;Pszczółka Maja: Mały wielki skarb;null;null;29;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/1159/o/pszczolka-maja.jpg;Pszczółka Maja: Mały wielki skarb;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
30;1;Pszczółka Maja: Mały wielki skarb;Dla dzieci;17.00;5;8.5;0;null;null;null;null;event-30;null;null;Gminny Ośrodek Kultury;0000000000030;00000000030;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Gminny Ośrodek Kultury<br/><b>Miasto</b>: Budzyń<br/><b>Lokacja</b>: Kino Mewa<br/><b>Czas</b>: 21.11.2021 , g. 16:00 (niedziela)";"Wiosna nie zdążyła się jeszcze na dobre rozpocząć, a Maja i Gucio już wyruszają z ula w poszukiwaniu przygody. Napotkany na łące tajemniczy wędrowiec powierza im opiekę nad magiczną złotą pestką, którą mają dostarczyć do pałacu na Sekretnym Wzgórzu. W tak niebezpieczną misję najlepiej zabrać zaufanych kompanów. Maja i Gucio proszą więc o pomoc nieustraszonych mrówczych wojowników Zenka i Gienka. Dzielna drużyna rusza w drogę, nie mając pojęcia, że ich tropem podąża cały wachlarz typów spod ciemnej gwiazdy: chciwi łowcy nagród, tajni wysłannicy obcych łąk i zwykłe skrzydlate opryszki. Na dodatek wkrótce okaże się, że pestka tak naprawdę jest jajkiem, z którego wykluje się mała sympatyczna, ale nieco nieogarnięta mrówka.<br/>Opis:filmweb.pl";dla_dzieci;Pszczółka Maja: Mały wielki skarb;null;null;30;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/685/o/maja.jpg;Pszczółka Maja: Mały wielki skarb;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
31;1;GWIAZDKA KLARY MUU;Dla dzieci;16.00;5;8;0;null;null;null;null;event-31;null;null;Chodzieski Dom Kultury;0000000000031;00000000031;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Chodzieski Dom Kultury<br/><b>Miasto</b>: Chodzież<br/><b>Lokacja</b>: Chodzieski Dom Kultury "Sala 40. Reżyserów"<br/><b>Czas</b>: 21.11.2021 , g. 16:15 (niedziela)";"GWIAZDKA KLARY MUU - PREMIERA<br/>Kraj produkcji: Norwegia<br/>Rok produkcji: 2020<br/>Gatunek: Animacja<br/>Dozwolony od: 4+<br/>Czas trwania w minutach: 68<br/>Reżyseria: Will Ashurst<br/>Wesołych Świąt! Klara Muu wprost nie może doczekać się świątecznego wyjazdu do taty! Jakie niespodzianki czekają na nią na Krowim Wzgórzu? Lawina zabawnych i nieprzewidzianych wydarzeń postawi radosne świętowanie pod znakiem zapytania.<br/>Niezwykle podekscytowana Klara po raz pierwszy spędzi Gwiazdkę ze swoim tatą na Krowim Wzgórzu. Kiedy przybywa na farmę, okazuje się, że kompletnie nic nie jest jeszcze gotowe! Przed domem brakuje choinki, a bombki i lampki kurzą się w kartonach. Do tego pech sprawia, że tata Klary zostaje pilnie wezwany do odśnieżania domu sąsiadki, a odcięta droga uniemożliwia mu powrót. Co pocznie Klara? Do Świąt zostało już tak niewiele czasu! Może z pomocą zuchwałego bożonarodzeniowego skrzata uda się stworzyć na Krowim Wzgórzu świąteczną atmosferę?";dla_dzieci;GWIAZDKA KLARY MUU;null;null;31;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/591/o/gwiazdka-klary-muu.jpg;GWIAZDKA KLARY MUU;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
32;1;Wilk, lew i ja;Dla dzieci;16.00;5;8;0;null;null;null;null;event-32;null;null;Kino Echo;0000000000032;00000000032;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Kino Echo<br/><b>Miasto</b>: Jarocin<br/><b>Lokacja</b>: Sala Kina Echo 2<br/><b>Czas</b>: 21.11.2021 , g. 17:00 (niedziela)";"Alma postanawia wrócić do krainy swojego dzieciństwa – jest to otoczony pięknym lasem stary dom położony na malowniczej wyspie pośrodku jeziora w dzikich ostępach Kanady. Kiedy była mała, wychowywała się tu ze swoim dziadkiem, który uczył ją o przyrodzie i życiu w zgodzie z naturą. Wkrótce dziewczyna natrafia na dwójkę niezwykłych nieznajomych – małego wilczka i urocze lwiątko. Pierwszy ze zwierzaków to szczeniak zaprzyjaźnionej z dziadkiem Almy wilczycy, a drugi to cudem uratowane z katastrofy lotniczej zwierzątko przeznaczone na cyrkową arenę. Stworzenia stają się nierozłączne i zachowują jak rodzeństwo. Alma zabiera je do domu i zostaje ich opiekunką, patrząc jak z każdym dniem się oswajają i coraz lepiej sobie radzą z otaczającym światem. Okazuje się jednak, że zwierzaki są poszukiwane i na trop Almy wpadają leśni strażnicy. Czy dziewczyna będzie mogła liczyć na pomoc swoich najbliższych? Czu uda się ocalić niezwykłą przyjaźń i nie dopuścić do rozłąki troskliwej opiekunki i jej podopiecznych? To początek największej przygody ich życia!";dla_dzieci;Wilk, lew i ja;null;null;32;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/1159/o/lew5.jpg;Wilk, lew i ja;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
33;1;Wilk, lew i ja;Dla dzieci;17.00;5;8.5;0;null;null;null;null;event-33;null;null;Gminny Ośrodek Kultury;0000000000033;00000000033;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Gminny Ośrodek Kultury<br/><b>Miasto</b>: Budzyń<br/><b>Lokacja</b>: Kino Mewa<br/><b>Czas</b>: 21.11.2021 , g. 18:00 (niedziela)";"Alma postanawia wrócić do krainy swojego dzieciństwa – jest to otoczony pięknym lasem stary dom położony na malowniczej wyspie pośrodku jeziora w dzikich ostępach Kanady. Kiedy była mała, wychowywała się tu ze swoim dziadkiem, który uczył ją o przyrodzie i życiu w zgodzie z naturą. Wkrótce dziewczyna natrafia na dwójkę niezwykłych nieznajomych – małego wilczka i urocze lwiątko. Pierwszy ze zwierzaków to szczeniak zaprzyjaźnionej z dziadkiem Almy wilczycy, a drugi to cudem uratowane z katastrofy lotniczej zwierzątko przeznaczone na cyrkową arenę. Stworzenia stają się nierozłączne i zachowują jak rodzeństwo. Alma zabiera je do domu i zostaje ich opiekunką, patrząc jak z każdym dniem się oswajają i coraz lepiej sobie radzą z otaczającym światem. Okazuje się jednak, że zwierzaki są poszukiwane i na trop Almy wpadają leśni strażnicy. Czy dziewczyna będzie mogła liczyć na pomoc swoich najbliższych? Czu uda się ocalić niezwykłą przyjaźń i nie dopuścić do rozłąki troskliwej opiekunki i jej podopiecznych? To początek największej przygody ich życia!<br/>Opis:filmweb.pl";dla_dzieci;Wilk, lew i ja;null;null;33;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/685/o/wilk-lew.jpg;Wilk, lew i ja;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
34;1;Wilk, lew i ja;Dla dzieci;16.00;5;8;0;null;null;null;null;event-34;null;null;Miejski Dom Kultury;0000000000034;00000000034;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Miejski Dom Kultury<br/><b>Miasto</b>: Wągrowiec<br/><b>Lokacja</b>: Duża Sala - KINO MIEJSKIEGO DOMU KULTURY W WĄGROWCU<br/><b>Czas</b>: 22.11.2021 , g. 15:00 (poniedziałek)";"Alma postanawia wrócić do krainy swojego dzieciństwa – jest to otoczony pięknym lasem stary dom położony na malowniczej wyspie pośrodku jeziora w dzikich ostępach Kanady. Kiedy była mała, wychowywała się tu ze swoim dziadkiem, który uczył ją o przyrodzie i życiu w zgodzie z naturą. Wkrótce dziewczyna natrafia na dwójkę niezwykłych nieznajomych – małego wilczka i urocze lwiątko. Pierwszy ze zwierzaków to szczeniak zaprzyjaźnionej z dziadkiem Almy wilczycy, a drugi to cudem uratowane z katastrofy lotniczej zwierzątko przeznaczone na cyrkową arenę. Stworzenia stają się nierozłączne i zachowują jak rodzeństwo. Alma zabiera je do domu i zostaje ich opiekunką, patrząc jak z każdym dniem się oswajają i coraz lepiej sobie radzą z otaczającym światem. Okazuje się jednak, że zwierzaki są poszukiwane i na trop Almy wpadają leśni strażnicy. Czy dziewczyna będzie mogła liczyć na pomoc swoich najbliższych? Czu uda się ocalić niezwykłą przyjaźń i nie dopuścić do rozłąki troskliwej opiekunki i jej podopiecznych? To początek największej przygody ich życia!";dla_dzieci;Wilk, lew i ja;null;null;34;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/623/o/wilk-lew-i-ja.jpg;Wilk, lew i ja;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
35;1;Pszczółka Maja: Mały wielki skarb;Dla dzieci;11.00;5;5.5;0;null;null;null;null;event-35;null;null;Kino Echo;0000000000035;00000000035;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Kino Echo<br/><b>Miasto</b>: Jarocin<br/><b>Lokacja</b>: Kino Echo imienia Piotra Łazarkiewicza<br/><b>Czas</b>: 22.11.2021 , g. 15:00 (poniedziałek)";"Wiosna nie zdążyła się jeszcze na dobre rozpocząć, a Maja i Gucio już wyruszają z ula w poszukiwaniu przygody. Napotkany na łące tajemniczy wędrowiec powierza im opiekę nad magiczną złotą pestką, którą mają dostarczyć do pałacu na Sekretnym Wzgórzu. W tak niebezpieczną misję najlepiej zabrać zaufanych kompanów. Maja i Gucio proszą więc o pomoc nieustraszonych mrówczych wojowników Zenka i Gienka. Dzielna drużyna rusza w drogę, nie mając pojęcia, że ich tropem podąża cały wachlarz typów spod ciemnej gwiazdy: chciwi łowcy nagród, tajni wysłannicy obcych łąk i zwykłe skrzydlate opryszki. Na dodatek wkrótce okaże się, że pestka tak naprawdę jest jajkiem, z którego wykluje się mała sympatyczna, ale nieco nieogarnięta mrówka";dla_dzieci;Pszczółka Maja: Mały wielki skarb;null;null;35;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/1159/o/pszczolka-maja.jpg;Pszczółka Maja: Mały wielki skarb;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
36;1;PSZCZÓŁKA MAJA: MAŁY WIELKI SKARB;Dla dzieci;19.00;5;9.5;0;null;null;null;null;event-36;null;null;Centrum Kultury, Sportu i Promocji w Rabce-Zdroju;0000000000036;00000000036;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Centrum Kultury, Sportu i Promocji w Rabce-Zdroju<br/><b>Miasto</b>: Rabka Zdrój<br/><b>Lokacja</b>: Kino Śnieżka<br/><b>Czas</b>: 22.11.2021 , g. 15:45 (poniedziałek)";"Maja i Gucio wyruszają z tajną misją. Od tego czy uda im się uratować małą księżniczkę mrówek zależą losy całej łąki.";dla_dzieci;PSZCZÓŁKA MAJA: MAŁY WIELKI SKARB;null;null;36;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/625/o/pszczolka-maja-maly-wielki-skarb-do50-130-comp-comp-v006-1714-1600x865-800.jpg;PSZCZÓŁKA MAJA: MAŁY WIELKI SKARB;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
37;1;PSZCZÓŁKA MAJA: MAŁY WIELKI SKARB;Dla dzieci;16.00;5;8;0;null;null;null;null;event-37;null;null;Przedsiębiorstwo Wielobranżowe Trójka s.c.;0000000000037;00000000037;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Przedsiębiorstwo Wielobranżowe "Trójka" s.c.<br/><b>Miasto</b>: Września<br/><b>Lokacja</b>: Kino Trójka<br/><b>Czas</b>: 22.11.2021 , g. 15:45 (poniedziałek)";"Maja i Gucio wyruszają z tajną misją. Od tego czy uda im się uratować małą księżniczkę mrówek zależą losy całej łąki.";dla_dzieci;PSZCZÓŁKA MAJA: MAŁY WIELKI SKARB;null;null;37;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/475/o/pszczolka-maja-maly-wielki-skarb.jpeg;PSZCZÓŁKA MAJA: MAŁY WIELKI SKARB;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
38;1;Wilk, lew i ja;Dla dzieci;17.00;5;8.5;0;null;null;null;null;event-38;null;null;MCK Kino Światowid;0000000000038;00000000038;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> MCK Kino Światowid<br/><b>Miasto</b>: Czarnków<br/><b>Lokacja</b>: Kino "Światowid"<br/><b>Czas</b>: 22.11.2021 , g. 15:45 (poniedziałek)";"Alma postanawia wrócić do krainy swojego dzieciństwa – jest to otoczony pięknym lasem stary dom położony na malowniczej wyspie pośrodku jeziora w dzikich ostępach Kanady. Kiedy była mała, wychowywała się tu ze swoim dziadkiem, który uczył ją o przyrodzie i życiu w zgodzie z naturą. Wkrótce dziewczyna natrafia na dwójkę niezwykłych nieznajomych – małego wilczka i urocze lwiątko. Pierwszy ze zwierzaków to szczeniak zaprzyjaźnionej z dziadkiem Almy wilczycy, a drugi to cudem uratowane z katastrofy lotniczej zwierzątko przeznaczone na cyrkową arenę. Stworzenia stają się nierozłączne i zachowują jak rodzeństwo. Alma zabiera je do domu i zostaje ich opiekunką, patrząc jak z każdym dniem się oswajają i coraz lepiej sobie radzą z otaczającym światem. Okazuje się jednak, że zwierzaki są poszukiwane i na trop Almy wpadają leśni strażnicy. Czy dziewczyna będzie mogła liczyć na pomoc swoich najbliższych? Czu uda się ocalić niezwykłą przyjaźń i nie dopuścić do rozłąki troskliwej opiekunki i jej podopiecznych? To początek największej przygody ich życia!";dla_dzieci;Wilk, lew i ja;null;null;38;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/831/o/wilk-lew-i-ja.jpg;Wilk, lew i ja;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
39;1;Wilk, lew i ja;Dla dzieci;15.00;5;7.5;0;null;null;null;null;event-39;null;null;Śremski Ośrodek Kultury- Kinoteatr Słonko;0000000000039;00000000039;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Śremski Ośrodek Kultury- Kinoteatr Słonko<br/><b>Miasto</b>: Śrem<br/><b>Lokacja</b>: Kinoteatr Słonko<br/><b>Czas</b>: 22.11.2021 , g. 16:00 (poniedziałek)";"Alma postanawia wrócić do krainy swojego dzieciństwa – jest to otoczony pięknym lasem stary dom położony na malowniczej wyspie pośrodku jeziora w dzikich ostępach Kanady. Kiedy była mała, wychowywała się tu ze swoim dziadkiem, który uczył ją o przyrodzie i życiu w zgodzie z naturą. Wkrótce dziewczyna natrafia na dwójkę niezwykłych nieznajomych – małego wilczka i urocze lwiątko. Pierwszy ze zwierzaków to szczeniak zaprzyjaźnionej z dziadkiem Almy wilczycy, a drugi to cudem uratowane z katastrofy lotniczej zwierzątko przeznaczone na cyrkową arenę. Stworzenia stają się nierozłączne i zachowują jak rodzeństwo. Alma zabiera je do domu i zostaje ich opiekunką, patrząc jak z każdym dniem się oswajają i coraz lepiej sobie radzą z otaczającym światem. Okazuje się jednak, że zwierzaki są poszukiwane i na trop Almy wpadają leśni strażnicy. Czy dziewczyna będzie mogła liczyć na pomoc swoich najbliższych? Czu uda się ocalić niezwykłą przyjaźń i nie dopuścić do rozłąki troskliwej opiekunki i jej podopiecznych? To początek największej przygody ich życia!";dla_dzieci;Wilk, lew i ja;null;null;39;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/478/o/wilk-lew-i-ja.jpg;Wilk, lew i ja;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
40;1;Wilk na 100;Dla dzieci;13.00;5;6.5;0;null;null;null;null;event-40;null;null;Biblioteka i Kino Miasta i Gminy Buk;0000000000040;00000000040;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Biblioteka i Kino Miasta i Gminy Buk<br/><b>Miasto</b>: Buk<br/><b>Lokacja</b>: Kino Wielkopolanin<br/><b>Czas</b>: 22.11.2021 , g. 16:00 (poniedziałek)";"Poznajcie włochatą watahę wilkołaków i kandydata na ich nowego przywódcę, którego niecodzienny wygląd niezbyt pasuje do wilczego kanonu.";dla_dzieci;Wilk na 100%;null;null;40;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/596/o/wilk-na-100-wilk-na-100-plakat.jpg;Wilk na 100;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
41;1;Pszczółka Maja: Mały wielki skarb;Dla dzieci;11.00;5;5.5;0;null;null;null;null;event-41;null;null;Kino Echo;0000000000041;00000000041;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Kino Echo<br/><b>Miasto</b>: Jarocin<br/><b>Lokacja</b>: Kino Echo imienia Piotra Łazarkiewicza<br/><b>Czas</b>: 22.11.2021 , g. 17:00 (poniedziałek)";"Wiosna nie zdążyła się jeszcze na dobre rozpocząć, a Maja i Gucio już wyruszają z ula w poszukiwaniu przygody. Napotkany na łące tajemniczy wędrowiec powierza im opiekę nad magiczną złotą pestką, którą mają dostarczyć do pałacu na Sekretnym Wzgórzu. W tak niebezpieczną misję najlepiej zabrać zaufanych kompanów. Maja i Gucio proszą więc o pomoc nieustraszonych mrówczych wojowników Zenka i Gienka. Dzielna drużyna rusza w drogę, nie mając pojęcia, że ich tropem podąża cały wachlarz typów spod ciemnej gwiazdy: chciwi łowcy nagród, tajni wysłannicy obcych łąk i zwykłe skrzydlate opryszki. Na dodatek wkrótce okaże się, że pestka tak naprawdę jest jajkiem, z którego wykluje się mała sympatyczna, ale nieco nieogarnięta mrówka";dla_dzieci;Pszczółka Maja: Mały wielki skarb;null;null;41;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/1159/o/pszczolka-maja.jpg;Pszczółka Maja: Mały wielki skarb;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
42;1;Wilk, lew i ja;Dla dzieci;11.00;5;5.5;0;null;null;null;null;event-42;null;null;Kino Echo;0000000000042;00000000042;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Kino Echo<br/><b>Miasto</b>: Jarocin<br/><b>Lokacja</b>: Sala Kina Echo 2<br/><b>Czas</b>: 22.11.2021 , g. 17:00 (poniedziałek)";"Alma postanawia wrócić do krainy swojego dzieciństwa – jest to otoczony pięknym lasem stary dom położony na malowniczej wyspie pośrodku jeziora w dzikich ostępach Kanady. Kiedy była mała, wychowywała się tu ze swoim dziadkiem, który uczył ją o przyrodzie i życiu w zgodzie z naturą. Wkrótce dziewczyna natrafia na dwójkę niezwykłych nieznajomych – małego wilczka i urocze lwiątko. Pierwszy ze zwierzaków to szczeniak zaprzyjaźnionej z dziadkiem Almy wilczycy, a drugi to cudem uratowane z katastrofy lotniczej zwierzątko przeznaczone na cyrkową arenę. Stworzenia stają się nierozłączne i zachowują jak rodzeństwo. Alma zabiera je do domu i zostaje ich opiekunką, patrząc jak z każdym dniem się oswajają i coraz lepiej sobie radzą z otaczającym światem. Okazuje się jednak, że zwierzaki są poszukiwane i na trop Almy wpadają leśni strażnicy. Czy dziewczyna będzie mogła liczyć na pomoc swoich najbliższych? Czu uda się ocalić niezwykłą przyjaźń i nie dopuścić do rozłąki troskliwej opiekunki i jej podopiecznych? To początek największej przygody ich życia!";dla_dzieci;Wilk, lew i ja;null;null;42;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/1159/o/lew5.jpg;Wilk, lew i ja;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
